,movie,bechdel_pass
8645,shootthepianoplayer,0
8646,spartacus,0
8647,thestoryofruth,1
8648,testamentoforpheus,0
8649,thetimemachine,0
8650,thetruth,1
8651,thevirginspring,1
8652,wheretheboysare,0
8653,wildriver,1
8654,zaziedanslemetro,1
8655,the400blows,0
8656,abucketofblood,0
8657,anatomyofamurder,0
8658,apursansar,0
8659,araya,1
8660,thebat,1
8661,battleinouterspace,0
8662,ben-hur,1
8663,thebridge,1
8664,comedancewithme!,1
8665,darbyo'gillandthelittlepeople,1
8666,ghostofdragstriphollow,1
8667,thegiantgilamonster,1
8668,gidget,1
8669,goodmorning(ohayô),1
8670,thegreatwar,0
8671,houseonhauntedhill,1
8672,imitationoflife,1
8673,journeytothecenteroftheearth,0
8674,nightoftheghouls,0
8675,northbynorthwest,0
8676,thenun'sstory,1
8677,pillowtalk,1
8678,plan9fromouterspace,0
8679,riobravo,0
8680,sleepingbeauty,1
8681,sleepingbeauty,1
8682,somelikeithot,1
8683,suddenlylastsummer,1
8684,thetingler,0
8685,thewaspwoman,1
8686,theworldthefleshandthedevil,0
8687,auntiemame,1
8688,bloodofthevampire,0
8689,brinkoflife,1
8690,catonahottinroof,1
8691,thedaytheskyexploded,0
8692,thedefiantones,0
8693,dracula(horrorofdracula),1
8694,thefabulousworldofjulesverne,0
8695,thefly,0
8696,gigi,0
8697,thehiddenfortress,0
8698,iburytheliving,0
8699,iwanttolive!,1
8700,indiscreet,1
8701,theinnofthesixthhappiness,1
8702,it!theterrorfrombeyondspace,0
8703,loveismyprofession,1
8704,mädcheninuniform,1
8705,marjoriemorningstar,1
8706,mononcle,1
8707,runsilentrundeep,0
8708,thescreamingskull,0
8709,separatetables,1
8710,southpacific,1
8711,teacher'spet,0
8712,touchofevil,0
8713,vertigo,0
8714,thevikings,0
8715,thewildwomenofwongo,1
8716,12angrymen,0
8717,afaceinthecrowd,0
8718,amanecerenpuertaoscura,1
8719,anaffairtoremember,0
8720,thebridgeontheriverkwai,0
8721,thecranesareflying,1
8722,dangerstalksnear,1
8723,deskset,1
8724,elvampiro,1
8725,theenemybelow,0
8726,firedownbelow,0
8727,fortyguns,0
8728,funnyface,1
8729,heavenknowsmr.allison,0
8730,theincredibleshrinkingman,0
8731,islandinthesun,1
8732,kanal,0
8733,kissthemforme,0
8734,kronos,0
8735,themysterians,1
8736,nightofthedemon,1
8737,nightsofcabiria,1
8738,oedipusrex,0
8739,oldyeller,0
8740,pathsofglory,0
8741,theprinceandtheshowgirl,1
8742,sayonara,0
8743,theseventhseal,0
8744,smultronstället(wildstrawberries),0
8745,sororitygirl,1
8746,sweetsmellofsuccess,0
8747,tammyandthebachelor,1
8748,threefacesofeve,0
8749,throneofblood,0
8750,thetruestoryofjessejames,0
8751,witnessfortheprosecution,0
8752,...andgodcreatedwoman,1
8753,aparajito,1
8754,aroundtheworldineightydays,0
8755,autumnleaves,1
8756,babydoll,1
8757,thebadseed,1
8758,biggerthanlife,0
8759,busstop,1
8760,callemayor[mainstreet],1
8761,thecaptainfromkopenick,0
8762,thecourtjester,0
8763,eyewitness,1
8764,flowing,1
8765,forbiddenplanet,0
8766,gunslinger,1
8767,highsociety,1
8768,indestructibleman,0
8769,invasionofthebodysnatchers,1
8770,theironpetticoat,0
8771,thekilling,0
8772,thekingandi,0
8773,labandadeglionesti,0
8774,lecoupduberger,1
8775,themanwhoknewtoomuch,0
8776,themanwhoneverwas,1
8777,theproudandprofane,1
8778,rodan,0
8779,thesearchers,1
8780,sissi-theyoungempress,1
8781,thespanishgardener,0
8782,thetencommandments,0
8783,uncondamneamorts'estechappeouleventsouffleouilveut,0
8784,theunguardedmoment,0
8785,warandpeace,1
8786,thewrongman,0
8787,allthatheavenallows,1
8788,thebigcombo,0
8789,brideofthemonster,1
8790,daddylonglegs,1
8791,thedambusters,0
8792,diabolique,1
8793,thefastandthefurious,1
8794,theglassslipper,1
8795,godzillaraidsagain,0
8796,guysanddolls,1
8797,killer'skiss,0
8798,ladyandthetramp,0
8799,theladykillers,1
8800,leamiche,1
8801,lesgrandesmanoeuvres,1
8802,lolamontès,1
8803,marty,1
8804,mysistereileen,1
8805,thenightofthehunter,1
8806,notasastranger,0
8807,oklahoma!,1
8808,patherpanchali,1
8809,theprisoner,0
8810,theprodigal,1
8811,rebelwithoutacause,0
8812,rififi,0
8813,thesevenyearitch,0
8814,sommarnattensleende(smilesofasummernight),0
8815,summertime,1
8816,tarantula,0
8817,thisislandearth,0
8818,tocatchathief,1
8819,thetroublewithharry,0
8820,we'renoangels,1
8821,20000leaguesunderthesea,0
8822,astarisborn,0
8823,anamericaninrome,0
8824,animalfarm,0
8825,attila,0
8826,thecainemutiny,0
8827,carmenjones,1
8828,comicos,1
8829,creaturefromtheblacklagoon,0
8830,dialmformurder,0
8831,executivesuite,0
8832,theglennmillerstory,0
8833,gojira,0
8834,hobson'schoice,1
8835,jailbait,1
8836,johnnyguitar,0
8837,journeytoitaly,1
8838,knockonwood,0
8839,latechrysanthemuns,1
8840,miseriaenobilta,1
8841,onthewaterfront,0
8842,phffft,0
8843,rearwindow,1
8844,sabrina,1
8845,saltoftheearth,1
8846,senso,0
8847,sevenbridesforsevenbrothers,1
8848,shichininnosamurai,0
8849,them!,0
8850,threecoinsinthefountain,1
8851,touchezpasaugrisbi,0
8852,uwasanoonna,1
8853,whitechristmas,1
8854,the5000fingersofdr.t.,0
8855,thebandwagon,0
8856,thebeastfrom20000fathoms,0
8857,thebigheat,1
8858,calamityjane,1
8859,catwomenofthemoon,1
8860,thecruelsea,1
8861,theearringsofmadamede...,1
8862,fearanddesire,0
8863,fromheretoeternity,1
8864,gentlemenpreferblondes,1
8865,glenorglenda,0
8866,thehitch-hiker,0
8867,houseofwax,1
8868,howtomarryamillionaire,1
8869,iconfess,0
8870,inferno,0
8871,itcamefromouterspace,0
8872,juliuscaesar,0
8873,lesalairedelapeur,0
8874,mesaoflostwomen,0
8875,misssadiethompson,1
8876,mogambo,0
8877,mr.hulot'sholiday,1
8878,peterpan,1
8879,pickuponsouthstreet,1
8880,romanholiday,1
8881,salome,1
8882,shane,0
8883,stalag17,0
8884,summerwithmonika,1
8885,tarzanandtheshe-devil,0
8886,tokyostory,1
8887,ugetsu,0
8888,thewaroftheworlds,0
8889,thewildone,0
8890,thebadandthebeautiful,0
8891,thebigsky,0
8892,clashbynight,1
8893,europe'51,1
8894,forbiddengames,1
8895,thegreatestshowonearth,0
8896,highnoon,0
8897,ikiru,0
8898,limelight,0
8899,lovelytolookat,1
8900,themagicbox,0
8901,parasakthi,0
8902,thequietman,0
8903,singin'intherain,1
8904,thesnowsofkilimanjaro,0
8905,thesoundbarrier,1
8906,thestoryofrobinhoodandhismerriemen,1
8907,tarzan'ssavagefury,0
8908,astreetcarnameddesire,1
8909,aceinthehole,0
8910,theafricanqueen,0
8911,aliceinwonderland,1
8912,anamericaninparis,0
8913,bellissima,1
8914,causeforalarm!,1
8915,thedaytheearthstoodstill,1
8916,diaryofacountrypriest,0
8917,earlysummer,1
8918,theidiot,1
8919,quovadis,1
8920,showboat,1
8921,strangersonatrain,0
8922,surcos,1
8923,takecareofmylittlegirl,1
8924,tarzan'speril,0
8925,thethingfromanotherworld,0
8926,westwardthewomen,1
8927,allabouteve,1
8928,theasphaltjungle,0
8929,bornyesterday,1
8930,caged,1
8931,cinderella,1
8932,d.o.a.,0
8933,theflyingsaucer,0
8934,harvey,0
8935,inalonelyplace,0
8936,lesenfantsterribles,1
8937,nowayout,1
8938,odette,1
8939,orpheus,0
8940,panicinthestreets,0
8941,rashomon,0
8942,scandal,1
8943,stagefright,1
8944,summerstock,1
8945,sunsetblvd.,1
8946,tarzanandtheslavegirl,0
8947,threesecrets,1
8948,alettertothreewives,1
8949,adam'srib,1
8950,theadventuresofichabodandmr.toad,0
8951,alltheking'smen,0
8952,thebarkleysofbroadway,1
8953,caught,1
8954,cometothestable,1
8955,flameofmylove,1
8956,flamingoroad,1
8957,thefountainhead,0
8958,theheiress,1
8959,iwasamalewarbride,0
8960,jourdefete,0
8961,kindheartsandcoronets,0
8962,latespring,1
8963,littlewomen,1
8964,themanontheeiffeltower,0
8965,mightyjoeyoung,0
8966,onthetown,1
8967,pinky,1
8968,theset-up,0
8969,tarzan'smagicfountain,0
8970,thethirdman,0
8971,undercapricorn,1
8972,abbottandcostellomeetfrankenstein,1
8973,actofviolence,0
8974,annakarenina,0
8975,bicyclethieves,0
8976,bonnieprincecharlie,0
8977,callnorthside777,0
8978,casbah,0
8979,commanddecision,0
8980,easterparade,1
8981,enchantment,1
8982,thefullerbrushman,0
8983,hamlet,0
8984,iremembermama,1
8985,ithappenedineurope,0
8986,joanofarc,1
8987,macbeth,0
8988,melodytime,0
8989,mr.blandingsbuildshisdreamhouse,1
8990,thenakedcity,0
8991,redriver,0
8992,theredshoes,1
8993,rope,0
8994,rudolphthered-nosedreindeer,0
8995,thesnakepit,1
8996,thetreasureofthesierramadre,0
8997,blacknarcissus,1
8998,bodyandsoul,1
8999,buildmygallowshigh,0
9000,calendargirl,0
9001,crossfire,0
9002,dishonoredlady,1
9003,theeggandi,1
9004,theexile,0
9005,fun&fancyfree,0
9006,gentleman'sagreement,0
9007,theghostandmrs.muir,1
9008,goodnews,0
9009,gunfighters,0
9010,theladyfromshanghai,0
9011,miracleon34thstreet,1
9012,nada,1
9013,oddmanout,0
9014,theparadinecase,0
9015,theshockingmisspilgrim,1
9016,theunfinisheddance,1
9017,thevoiceoftheturtle,1
9018,beautyandthebeast,1
9019,thebestyearsofourlives,0
9020,thebigsleep,0
9021,thechase,0
9022,thedarkcorner,0
9023,deception,0
9024,devotion,1
9025,dressedtokill,1
9026,duelinthesun,0
9027,gilda,0
9028,greatexpectations,0
9029,theharveygirls,1
9030,it'sawonderfullife,1
9031,thejolsonstory,0
9032,makeminemusic,0
9033,mydarlingclementine,0
9034,notorious,0
9035,thepostmanalwaysringstwice,0
9036,songofthesouth,0
9037,stairwaytoheaven,0
9038,thestrangewoman,1
9039,thestranger,1
9040,terrorbynight,0
9041,twosistersfromboston,1
9042,theyearsbetween,1
9043,alongcamejones,0
9044,anchorsaweigh,0
9045,briefencounter,1
9046,childrenofparadise,0
9047,thecornisgreen,1
9048,deadofnight,1
9049,detour,0
9050,theenchantedcottage,1
9051,iknowwherei'mgoing,1
9052,isleofthedead,1
9053,keepyourpowderdry,1
9054,leavehertoheaven,1
9055,lesdamesduboisdeboulogne,1
9056,thelostweekend,0
9057,mildredpierce,1
9058,objectiveburma!,0
9059,thereddragon,0
9060,romeopencity,1
9061,scarletstreet,1
9062,theseventhveil,1
9063,spellbound,1
9064,thinmangoeshome,0
9065,thewickedlady,1
9066,thewomaningreen,1
9067,acanterburytale,1
9068,arsenicandoldlace,1
9069,covergirl,1
9070,diefeuerzangenbowle,0
9071,doubleindemnity,1
9072,hailtheconqueringhero,0
9073,i'llbeseeingyou,1
9074,laura,1
9075,lifeboat,1
9076,meetmeinst.louis,1
9077,minstrelman,0
9078,themostbeautiful(ichibanutsukushiku),1
9079,mr.skeffington,0
9080,nationalvelvet,1
9081,sinceyouwentaway,1
9082,thethreecaballeros,0
9083,tohaveandhavenot,1
9084,torment,0
9085,theuninvited,1
9086,windowinthewindow,0
9087,angelsofsin,1
9088,china,1
9089,cry'havoc',1
9090,dayofwrath,1
9091,fireswerestarted,0
9092,girlcrazy,0
9093,guadalcanaldiary,0
9094,iwalkedwithazombie,1
9095,janeeyre,1
9096,judosaga(sanshirosugata),0
9097,lamaindudiable,0
9098,lecorbeautheraven,1
9099,thelifeanddeathofcolonelblimp,0
9100,millionslikeus,1
9101,themorethemerrier,0
9102,oldacquaintance,1
9103,ossessione,0
9104,theox-bowincident,0
9105,sahara,0
9106,theseventhvictim,1
9107,shadowofadoubt,1
9108,thesky'sthelimit,0
9109,soproudlywehail!,1
9110,tendercomrade,1
9111,watchontherhine,1
9112,bambi,0
9113,blackdragons,0
9114,casablanca,0
9115,catpeople,1
9116,thecorpsevanishes,0
9117,formeandmygal,1
9118,thegaysisters,1
9119,imarriedanangel,1
9120,themagnificentambersons,0
9121,themajorandtheminor,1
9122,themanwhocametodinner,1
9123,mrs.miniver,1
9124,nowvoyager,1
9125,saboteur,0
9126,saboteur,0
9127,saludosamigos,0
9128,sherlockholmesandthesecretweapon,0
9129,sonoffurythestoryofbenjaminblake,0
9130,talesofmanhattan,0
9131,therewasafather,0
9132,tobeornottobe,0
9133,womanoftheyear,1
9134,49thparallel,0
9135,balloffire,0
9136,buckprivates,1
9137,cheersformissbishop,1
9138,citizenkane,0
9139,thedevilandmissjones,1
9140,dumbo,0
9141,highsierra,0
9142,holdthatghost,1
9143,howgreenwasmyvalley,1
9144,kingofthezombies,1
9145,ladiesinretirement,0
9146,theladyeve,0
9147,thelittlefoxes,0
9148,themaltesefalcon,0
9149,meetjohndoe,1
9150,menofboystown,0
9151,mr.buggoestotown,0
9152,murderbyinvitation,1
9153,thereluctantdragon,1
9154,theshanghaigesture,1
9155,sullivan'stravels,1
9156,sunvalleyserenade,0
9157,suspicion,1
9158,two-facedwoman,0
9159,thewolfman,0
9160,achumpatoxford,0
9161,allthisandheaventoo,0
9162,anneofwindypoplars,1
9163,theape,1
9164,boomtown,0
9165,chamberofhorrors/doorwiththesevenlocks,0
9166,comradex,0
9167,dancegirldance,1
9168,fantasia,0
9169,foreigncorrespondent,0
9170,gaslight,1
9171,thegrapesofwrath,1
9172,thegreatdictator,1
9173,hisgirlfriday,1
9174,knuterockneallamerican,0
9175,thelastalarm,1
9176,theletter,0
9177,themortalstorm,1
9178,thephiladelphiastory,1
9179,pinocchio,0
9180,prideandprejudice,1
9181,primrosepath,1
9182,rebecca,1
9183,thereturnoffrankjames,0
9184,santafetrail,0
9185,theseahawk,1
9186,theshoparoundthecorner,1
9187,strangecargo,0
9188,thethiefofbagdad,0
9189,theadventuresofsherlockholmes,1
9190,atthecircus,0
9191,babesinarms,1
9192,darkvictory,1
9193,destryridesagain,1
9194,dodgecity,0
9195,drumsalongthemohawk,0
9196,essexandelizabeth,0
9197,theflyingdeuces,0
9198,gonewiththewind,1
9199,goodbyemr.chips,0
9200,thegorilla,1
9201,gulliver'stravels,0
9202,thehunchbackofnotredame,0
9203,jamaicainn,1
9204,jessejames,0
9205,juarez,0
9206,lejourselève,0
9207,loveaffair,1
9208,mr.smithgoestowashington,0
9209,mr.wonginchinatown,0
9210,nancydrew...reporter,1
9211,ninotchka,1
9212,ofmiceandmen,0
9213,therulesofthegame,1
9214,stagecoach,1
9215,thestoryofalexandergrahambell,0
9216,thewizardofoz,1
9217,thewomen,1
9218,wutheringheights,0
9219,youngmr.lincoln,0
9220,theadventuresofrobinhood,0
9221,angelswithdirtyfaces,0
9222,thebaker'swife,0
9223,bluebeard'seighthwife,0
9224,boystown,0
9225,bringingupbaby,1
9226,carefree,0
9227,thedawnpatrol,0
9228,fourdaughters,1
9229,holiday,1
9230,jezebel,0
9231,theladyvanishes,1
9232,themadmissmanton,1
9233,mr.wongdetective,0
9234,thesisters,0
9235,adayattheraces,0
9236,theawfultruth,1
9237,bizarrebizarre,1
9238,conquest,0
9239,thegirlwasyoung,1
9240,knightwithoutarmor,0
9241,thelifeofemilezola,0
9242,losthorizon,0
9243,makewayfortomorrow,1
9244,markedwoman,1
9245,murderatthebaskervilles(silverblaze),0
9246,nothingsacred,0
9247,parnell,0
9248,pepelemoko,0
9249,theprisonerofzenda,0
9250,shallwedance,0
9251,snowwhiteandthesevendwarfs,1
9252,stagedoor,1
9253,stelladallas,1
9254,topper,0
9255,weewilliewinkie,1
9256,borntodance,1
9257,bulletsorballots,1
9258,camille,1
9259,thechargeofthelightbrigade,0
9260,dracula'sdaughter,1
9261,earthwormtractors,0
9262,fury,0
9263,thegreatziegfeld,1
9264,ilcasovaldemar,0
9265,themandarinmystery,1
9266,moderntimes,0
9267,mr.deedsgoestotown,1
9268,murderatglenathol,1
9269,mymangodfrey,0
9270,theonlyson,1
9271,osakaelegy,1
9272,penniesfromheaven,1
9273,thepetrifiedforest,1
9274,revoltofthezombies,0
9275,romeoandjuliet,1
9276,sabotage,1
9277,sanfrancisco,0
9278,secretagent,1
9279,swingtime,0
9280,theodoragoeswild,1
9281,thesethree,0
9282,wifevs.secretary,0
9283,the39steps,1
9284,anightattheopera,0
9285,annakarenina,0
9286,thebrideoffrankenstein,1
9287,theladyinscarlet,0
9288,madlove,0
9289,magnificentobsession,1
9290,mutinyonthebounty,0
9291,naughtymarietta,1
9292,theriversidemurder,0
9293,roberta,1
9294,tophat,0
9295,anneofgreengables,1
9296,thecat's-paw,0
9297,cleopatra,0
9298,thecountofmontecristo,0
9299,evelynprentice,1
9300,imitationoflife,1
9301,ithappenedonenight,1
9302,l'atalante,0
9303,lostinthestratosphere,0
9304,thelostpatrol,0
9305,themanwhoknewtoomuch,1
9306,maniac,1
9307,mysteryliner,0
9308,ofhumanbondage,0
9309,thepaintedveil,0
9310,thescarletempress,1
9311,searchforbeauty,1
9312,spitfire,1
9313,42ndstreet,1
9314,astudyinscarlet,1
9315,aliceinwonderland,1
9316,babyface,1
9317,cavalcade,1
9318,dayofreckoning,1
9319,designforliving,0
9320,ducksoup,0
9321,female,1
9322,footlightparade,1
9323,golddiggersof1933,1
9324,theinvisibleman,0
9325,kingkong,0
9326,littlewomen,1
9327,thepeanutvendor,0
9328,theprivatelifeofhenryviii.,0
9329,queenchristina,1
9330,tomorrowatseven,1
9331,thevampirebat,1
9332,theageofconsent,0
9333,thebluelight(dasblauelicht),0
9334,boudusavedfromdrowning,0
9335,thedeathkiss,0
9336,freaks,0
9337,thegirlfromcalgary,0
9338,grandhotel,1
9339,horsefeathers,0
9340,iamafugitivefromachaingang,0
9341,iwasbornbut...,0
9342,islandoflostsouls,0
9343,lovemetonight,0
9344,merrilywegotohell,1
9345,themostdangerousgame,0
9346,number17,0
9347,theolddarkhouse,1
9348,red-headedwoman,1
9349,scarface,0
9350,shanghaiexpress,1
9351,thirteenwomen,1
9352,threeonamatch,1
9353,vampyr,1
9354,whitezombie,0
9355,anouslaliberte,0
9356,annachristie,1
9357,thechamp,0
9358,thecheat,1
9359,cimarron,1
9360,citylights,1
9361,dracula,0
9362,dracula,1
9363,frankenstein,0
9364,hyppolitalakaj,0
9365,indiscreet,1
9366,lachienne,1
9367,thelastflight,0
9368,littlecaesar,0
9369,m,1
9370,mädcheninuniform,1
9371,matahari,1
9372,monkeybusiness,0
9373,nightnurse,1
9374,pardonus,0
9375,thepublicenemy,1
9376,richandstrange[eastofshanghai],0
9377,theskingame,1
9378,skippy,1
9379,thesmilinglieutenant,0
9380,tabuastoryofthesouthseas,0
9381,allquietonthewesternfront,0
9382,animalcrackers,1
9383,annachristie,1
9384,thebatwhispers,1
9385,beyourself,0
9386,theblueangel,0
9387,l'aged'or,0
9388,ladiesofleisure,1
9389,minandbill,1
9390,morocco,0
9391,murder!,1
9392,blackmail,0
9393,broadwaymelody,1
9394,thecocoanuts,0
9395,junoandthepaycock[theshameofmaryboyle],1
9396,manwithamoviecamera,0
9397,pandora'sbox(diebüchsederpandora),1
9398,throwofthedice,0
9399,unchienandalou,0
9400,welcomedanger,0
9401,agirlineveryport,0
9402,beggarsoflife,0
9403,thecameraman,0
9404,thecircus,0
9405,thecrowd,0
9406,thedocksofnewyork,0
9407,themanwholaughs,0
9408,ourdancingdaughters,0
9409,thepassionofjoanofarc,0
9410,thepatsy,1
9411,thepowerofthepress,0
9412,theracket,0
9413,speedy,0
9414,steamboatbilljr.,0
9415,whilethecitysleeps,0
9416,abelgance'snapoleon,0
9417,downhill[whenboysleavehome],0
9418,it,1
9419,thejazzsinger,0
9420,thekidbrother,0
9421,metropolis,0
9422,mybestgirl,1
9423,nevada,0
9424,sunriseasongoftwohumans,0
9425,theunknown,0
9426,wings,0
9427,dieabenteuerdesprinzenachmed,0
9428,fleshandthedevil,0
9429,forheaven'ssake,0
9430,thegeneral,0
9431,so'syouroldman,1
9432,thetemptress,0
9433,battleshippotemkin,0
9434,thebigparade,0
9435,thefreshman,0
9436,gowest,0
9437,thegoldrush,0
9438,thelostworld,0
9439,thephantomoftheopera,0
9440,sevenchances,0
9441,stachka,0
9442,dienibelungen,0
9443,girlshy,0
9444,thegreatwhitesilence,0
9445,greed,1
9446,help!,0
9447,kriemhild'srevenge,0
9448,manhandled,1
9449,thenavigator,0
9450,sherlockjr.,0
9451,thethiefofbagdad,0
9452,wildoranges,0
9453,awomanofparis,0
9454,lasouriantemadamebeudet,1
9455,ourhospitality,0
9456,safetylast!,0
9457,thesilentcommand,0
9458,whyworry?,0
9459,dr.mabusederspieler-einbildderzeit,1
9460,foolishwives,1
9461,häxanwitchcraftthroughtheages,1
9462,themanfrombeyond,0
9463,nanookofthenorth,0
9464,nathanderweise,0
9465,nosferatueinesymphoniedesgrauens,0
9466,thepaleface,0
9467,thephantom,0
9468,theblot,1
9469,körkarlen(thephantomcarriage),0
9470,thekid,0
9471,orphansofthestorm,1
9472,thecabinetofdr.caligari,0
9473,pollyanna,1
9474,withinourgates,1
9475,brokenblossomsortheyellowmanandthegirl,0
9476,whenthecloudsrollby,1
9477,arecrooksdishonest?,0
9478,ichmochtekeinmannsein,1
9479,stellamaris,1
9480,tarzanoftheapes,1
9481,aromanceoftheredwoods,0
9482,ataleoftwocities,1
9483,thepoorlittlerichgirl,1
9484,rafflestheamateurcracksman,0
9485,rebeccaofsunnybrookfarm,1
9486,gretchenthegreenhorn,1
9487,intolerancelove'sstrugglethroughouttheages,0
9488,ladywindermere'sfan,1
9489,snowwhite,1
9490,thevagabond,0
9491,thebirthofanation,0
9492,afloridaenchantment,0
9493,suspense,0
9494,thevoyageofthebourrichonfamily,0
9495,cleopatra,0
9496,theinvaders,0
9497,maxandthedonkey,0
9498,atriptomars,0
9499,mobilierfidele,0
9500,tillythetomboyvisitsthepoor,1
9501,thedevilishtenant,0
9502,lebarometredelafidelite,0
9503,princessnicotine;orthesmokefairy,0
9504,unusualcooking,0
9505,theeclipsecourtshipofthesunandmoon,0
9506,goodgluesticks,0
9507,the400tricksofthedevil,0
9508,afunnyshave,0
9509,theconsequenceoffeminism,0
9510,thehilariousposters,0
9511,humorousphasesoffunnyfaces,0
9512,themysteriousretort,0
9513,thestoryofthekellygang,0
9514,theblackimp,0
9515,thescheminggambler'sparadise,0
9516,thecookintrouble,0
9517,levoyageatraversl'impossible,0
9518,thelivingplayingcards,0
9519,theuntamablewhiskers,0
9520,theenchantedwell,0
9521,thegreattrainrobbery,0
9522,theinfernalboilingpot,0
9523,themonster,0
9524,themusiclover,0
9525,gulliver'stravels,0
9526,levoyagedanslalune,0
9527,mephistopheles'schoolofmagic,0
9528,thetwentiethcenturytramp;orhappyhooliganandhisairship,0
9529,bluebeard,0
9530,l'hommealateteencaoutchouc,0
9531,reveetrealite,0
9532,asseenthroughatelescope(a.k.atheprofessorandhisfieldglass),0
9533,thedoctorandthemonkey,0
9534,theenchanteddrawing,0
9535,explosionofamotorcar(a.k.athedlightsofautomobiling),0
9536,grandmathreadingherneedle,0
9537,grandma'sreadingglass,0
9538,hamlet(ledueld'hamlet),0
9539,letmedreamagain,0
9540,theone-manband,0
9541,searchingruinsonbroadwaygalvestonfordeadbodies,0
9542,sherlockholmesbaffled,0
9543,aturnofthecenturyillusionist,0
9544,cinderella,1
9545,theastronomer'sdream;orthemaninthemoon,0
9546,fourheadsarebetterthanone,0
9547,thetemptationofst.anthony,0
9548,batailledeneige,0
